,Unnamed: 0,userID,ISBN,Rating,Title,Author,PublicationYear,publisher,bookTitle,bookAuthor,unique_ISBN,Location,Age,TotalRatingCount
12062,59889,14422,0517536064,0,Princess Daisy,Judith Krantz,1982.0,Random House Value Pub,,,0553256092,"apple valley, minnesota, usa",34.74663765822785,54
12063,59891,14422,0525946829,0,Quentins,Maeve Binchy,2002.0,Dutton Books,,,0451209907,"apple valley, minnesota, usa",34.74663765822785,185
12064,59893,14422,0553260111,9,The Bourne Identity,Robert Ludlum,1984.0,Bantam Books,,,0553260111,"apple valley, minnesota, usa",34.74663765822785,205
12065,59895,14422,0553279912,0,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),SUE GRAFTON,1987.0,Bantam,,,0553279912,"apple valley, minnesota, usa",34.74663765822785,285
12066,59896,14422,0553280341,0,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986.0,Bantam,,,0553280341,"apple valley, minnesota, usa",34.74663765822785,247
12067,59897,14422,0553280368,8,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987.0,Bantam,,,0553280368,"apple valley, minnesota, usa",34.74663765822785,177
12068,59899,14422,0553289411,0,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991.0,Bantam,,,0553289411,"apple valley, minnesota, usa",34.74663765822785,139
12069,59900,14422,0553293761,8,Dazzle,Judith Krantz,1992.0,Bantam Books,,,0553293761,"apple valley, minnesota, usa",34.74663765822785,60
12070,59904,14422,0553346687,0,"\Surely You're Joking, Mr. Feynman!\"": Adventures of a Curious Character""",Richard P. Feynman,1990.0,Bantam Books,,,0393316041,"apple valley, minnesota, usa",34.74663765822785,57
12071,59905,14422,0553375407,0,Ishmael: An Adventure of the Mind and Spirit,Daniel Quinn,1995.0,Bantam,,,0553375407,"apple valley, minnesota, usa",34.74663765822785,162
12072,59917,14422,0553579754,0,Fear Nothing,DEAN KOONTZ,1998.0,Bantam,,,0553579754,"apple valley, minnesota, usa",34.74663765822785,209
12073,59922,14422,0553800914,0,The Search,Iris Johansen,2000.0,Bantam Books,,,0553800914,"apple valley, minnesota, usa",34.74663765822785,158
12074,59924,14422,0618002219,8,The Hobbit: or There and Back Again,J.R.R. Tolkien,1999.0,Houghton Mifflin Company,,,0618002219,"apple valley, minnesota, usa",34.74663765822785,70
12075,59925,14422,0618129111,7,"The Return of the King (The Lord of the Rings, Part 3)",J. R. R. Tolkien,2001.0,Houghton Mifflin Company,,,0345339738,"apple valley, minnesota, usa",34.74663765822785,211
12076,59926,14422,0670031062,0,Must Love Dogs: A Novel,Claire Cook,2002.0,Viking Books,,,0670031062,"apple valley, minnesota, usa",34.74663765822785,55
12077,59929,14422,067101417X,0,High Tide,Jude Deveraux,2000.0,Pocket,,,067101417X,"apple valley, minnesota, usa",34.74663765822785,79
12078,59930,14422,0671014951,0,Briar Rose,Kimberly Cates,1999.0,Pocket,,,0671014951,"apple valley, minnesota, usa",34.74663765822785,65
12079,59934,14422,0671027360,0,Angels &amp; Demons,Dan Brown,2001.0,Pocket Star,,,0743486226,"apple valley, minnesota, usa",34.74663765822785,670
12080,59935,14422,0671042572,0,Jewel (Oprah's Book Club),Bret Lott,1999.0,Pocket,,,0671042572,"apple valley, minnesota, usa",34.74663765822785,126
12081,59937,14422,0671452177,0,WLD ACCORDNG GARP,John Irving,1982.0,Pocket,,,0671452177,"apple valley, minnesota, usa",34.74663765822785,119
12082,59939,14422,0671510053,0,SHIPPING NEWS,Annie Proulx,1994.0,Scribner,,,0671510053,"apple valley, minnesota, usa",34.74663765822785,382
12083,59941,14422,0671525743,0,Night Whispers,Judith McNaught,1999.0,Pocket,,,0671525743,"apple valley, minnesota, usa",34.74663765822785,127
12084,59949,14422,0671693816,0,Wifey,Judy Blume,1989.0,Pocket,,,0671693816,"apple valley, minnesota, usa",34.74663765822785,126
12085,59960,14422,0671793489,0,All Around the Town,Mary Higgins Clark,1993.0,Pocket Star,,,0671793489,"apple valley, minnesota, usa",34.74663765822785,187
12086,59965,14422,067189109X,0,The Blessing,Jude Deveraux,1999.0,Pocket Star,,,067189109X,"apple valley, minnesota, usa",34.74663765822785,86
12087,59966,14422,0679412956,8,Lasher,Anne Rice,1993.0,Alfred A. Knopf,,,0679412956,"apple valley, minnesota, usa",34.74663765822785,67
12088,59967,14422,0679419462,0,The Lost World: A Novel,Michael Crichton,1995.0,Alfred A. Knopf,,,0679419462,"apple valley, minnesota, usa",34.74663765822785,78
12089,59968,14422,0679426159,0,Standing in the Rainbow : A Novel,FANNIE FLAGG,2002.0,Random House,,,0679426159,"apple valley, minnesota, usa",34.74663765822785,60
12090,59969,14422,0679435204,0,Bird by Bird: Some Instructions on Writing and Life,Anne Lamott,1994.0,Pantheon Books,,,0385480016,"apple valley, minnesota, usa",34.74663765822785,56
12091,59974,14422,0679745203,5,The English Patient,Michael Ondaatje,1996.0,Vintage Books USA,,,0679745203,"apple valley, minnesota, usa",34.74663765822785,223
12092,59976,14422,067976402X,0,Snow Falling on Cedars,David Guterson,1995.0,Vintage Books USA,,,067976402X,"apple valley, minnesota, usa",34.74663765822785,662
12093,59977,14422,0684803860,0,DAUGHTER OF TIME,Josephine Tey,1995.0,Touchstone,,,0671497596,"apple valley, minnesota, usa",34.74663765822785,52
12094,59979,14422,068484267X,5,Angela's Ashes: A Memoir,Frank McCourt,1999.0,Scribner,,,068484267X,"apple valley, minnesota, usa",34.74663765822785,222
12095,59980,14422,068484477X,0,STONES FROM THE RIVER,Ursula Hegi,1997.0,Touchstone,,,068484477X,"apple valley, minnesota, usa",34.74663765822785,364
12096,59981,14422,0688066631,0,Whirlwind,Clavell,1986.0,Harpercollins,,,0688066631,"apple valley, minnesota, usa",34.74663765822785,61
12097,59983,14422,0688163165,0,Mystic River,Dennis Lehane,2001.0,William Morrow &amp; Company,,,0380731851,"apple valley, minnesota, usa",34.74663765822785,362
12098,59986,14422,0688177751,7,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,2000.0,Perennial,,,0688177751,"apple valley, minnesota, usa",34.74663765822785,122
12099,59993,14422,0743227441,0,The Other Boleyn Girl,Philippa Gregory,2002.0,Touchstone,,,0743227441,"apple valley, minnesota, usa",34.74663765822785,159
12100,59994,14422,0743237188,0,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002.0,Touchstone,,,0743237188,"apple valley, minnesota, usa",34.74663765822785,284
12101,59996,14422,0743407059,0,The First Time,Joy Fielding,2000.0,Atria,,,0743407067,"apple valley, minnesota, usa",34.74663765822785,79
12102,59998,14422,0743418174,9,Good in Bed,Jennifer Weiner,2002.0,Washington Square Press,,,0743418174,"apple valley, minnesota, usa",34.74663765822785,490
12103,59999,14422,0743424425,0,The Shining,Stephen King,2001.0,Pocket,,,0451160916,"apple valley, minnesota, usa",34.74663765822785,135
12104,60001,14422,0767900383,0,Under the Tuscan Sun,Frances Mayes,1997.0,Broadway,,,0767900383,"apple valley, minnesota, usa",34.74663765822785,184
12105,60003,14422,0767915054,0,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,2002.0,Broadway Books,,,0767915054,"apple valley, minnesota, usa",34.74663765822785,104
12106,60008,14422,0786868619,0,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,2001.0,Talk Miramax Books,,,0786868619,"apple valley, minnesota, usa",34.74663765822785,74
12107,60009,14422,0786884622,0,World of Pies : A Novel,Karen Stolz,2001.0,Hyperion,,,0786884622,"apple valley, minnesota, usa",34.74663765822785,53
12108,60011,14422,0786885688,0,Shopgirl,Steve Martin,2001.0,Hyperion,,,0786885688,"apple valley, minnesota, usa",34.74663765822785,145
12109,60012,14422,080213825X,0,Four Blondes,Candace Bushnell,2001.0,Grove Press,,,080213825X,"apple valley, minnesota, usa",34.74663765822785,138
12110,60013,14422,0804115613,0,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,2000.0,Ballantine Books,,,0070212570,"apple valley, minnesota, usa",34.74663765822785,313
12111,60018,14422,0826308791,0,The Education of Little Tree (A Zia Book),Forrest Carter,1986.0,University of New Mexico Press,,,0826308791,"apple valley, minnesota, usa",34.74663765822785,70
12112,60020,14422,0842329277,0,"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind No. 6)",Tim Lahaye,2000.0,Tyndale House Publishers,,,0842329277,"apple valley, minnesota, usa",34.74663765822785,58
12113,60022,14422,0842332278,0,The Remnant: On the Brink of Armageddon (Left Behind No. 10),Tim LaHaye,2002.0,Tyndale House Publishers,,,0842332278,"apple valley, minnesota, usa",34.74663765822785,58
12114,60034,14422,1400031354,0,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002.0,Anchor,,,1400031354,"apple valley, minnesota, usa",34.74663765822785,202
12115,60035,14422,1400034779,9,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003.0,Anchor,,,1400034779,"apple valley, minnesota, usa",34.74663765822785,431
12116,60044,14422,155874262X,7,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993.0,Health Communications,,,155874262X,"apple valley, minnesota, usa",34.74663765822785,205
12117,60045,14422,1558743316,7,A 2nd Helping of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1994.0,Health Communications,,,1558743316,"apple valley, minnesota, usa",34.74663765822785,74
12118,60047,14422,1563058766,0,What to Expect the First Year,Arlene Eisenberg,1994.0,Workman Publishing,,,0894805770,"apple valley, minnesota, usa",34.74663765822785,97
12119,60048,14422,1568652860,0,Invasion,Robin Cook,1997.0,Doubleday Books,,,0425155404,"apple valley, minnesota, usa",34.74663765822785,128
12120,60052,14422,1573229725,0,Fingersmith,Sarah Waters,2002.0,Riverhead Books,,,1573229725,"apple valley, minnesota, usa",34.74663765822785,106
12121,60060,14423,0060938455,0,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002.0,Perennial,,,0060938455,"austin, texas, usa",28.0,321
12122,60062,14423,0345396812,0,Women Who Run with the Wolves,CLARISSA PINKOLA PHD ESTES,1995.0,Ballantine Books,,,0345377443,"austin, texas, usa",28.0,132
12123,60072,14433,0380730847,0,The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,2002.0,Avon,,,0380730847,"gambrills, maryland, usa",57.0,113
12124,60075,14433,0446610100,0,Wish You Well,David Baldacci,2001.0,Warner Books,,,0446527165,"gambrills, maryland, usa",57.0,234
12125,60084,14449,0002242591,8,Finding Moon,Tony Hillerman,0.0,Harpercollins Publisher,,,0060177721,"saskatoon, saskatchewan, canada",72.0,68
12126,60097,14449,0345375351,0,Show of Evil,William Diehl,1995.0,Ballantine Books,,,0345375351,"saskatoon, saskatchewan, canada",72.0,70
12127,60100,14449,0385301413,0,Get Shorty,Elmore Leonard,1990.0,Bantam Dell Pub Group,,,006008216X,"saskatoon, saskatchewan, canada",72.0,91
12128,60107,14449,0399141227,0,Montana Sky,Nora Roberts,1996.0,Putnam Publishing Group,,,0515120618,"saskatoon, saskatchewan, canada",72.0,119
12129,60110,14449,0446518581,0,Border Music,Robert James Waller,1995.0,Warner Books,,,0446518581,"saskatoon, saskatchewan, canada",72.0,112
12130,60111,14449,0452264464,5,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,,,0452264464,"saskatoon, saskatchewan, canada",72.0,180
12131,60124,14449,0671867164,0,The Lottery Winner: Alvirah and Willy Stories,Mary Higgins Clark,1994.0,Simon &amp; Schuster,,,0671867164,"saskatoon, saskatchewan, canada",72.0,64
12132,60128,14449,067976402X,0,Snow Falling on Cedars,David Guterson,1995.0,Vintage Books USA,,,067976402X,"saskatoon, saskatchewan, canada",72.0,662
12133,60130,14449,0684841177,8,Deja Dead,Kathy Reichs,1997.0,Scribner,,,0671011367,"saskatoon, saskatchewan, canada",72.0,180
12134,60140,14449,0805019375,8,L Is for Lawless (Kinsey Millhone Mysteries),Sue Grafton,1995.0,Henry Holt &amp; Company,,,0805019375,"saskatoon, saskatchewan, canada",72.0,85
12135,60151,14449,1568650922,0,Master of the Game,Sidney Sheldon,1994.0,Doubleday Books,,,0446802204,"saskatoon, saskatchewan, canada",72.0,93
12136,60158,14450,0312978367,4,The Prometheus Deception,Robert Ludlum,2001.0,St. Martin's Press,,,0312978367,"petaluma, california, usa",34.74663765822785,102
12137,60208,14453,0345442822,10,Angry Housewives Eating Bon Bons (Ballantine Reader's Circle),LORNA LANDVIK,2004.0,Ballantine Books,,,0345442822,"sarnia, ontario, canada",29.0,69
12138,60212,14455,0515127221,8,Sullivan's Island: A Lowcountry Tale,Dorothea Benton Frank,2000.0,Jove Books,,,0515127221,"elgin, illinois, usa",34.74663765822785,75
12139,60213,14455,0671638688,0,It's Always Something,Gilda Radner,1989.0,Simon &amp; Schuster,,,0380710722,"elgin, illinois, usa",34.74663765822785,113
12140,60217,14456,0060955775,8,Veronika Decides to Die,Paulo Coelho,2001.0,Perennial,,,0060955775,"edmonton, alberta, canada",27.0,59
12141,60220,14456,0062502182,0,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995.0,HarperSanFrancisco,,,0062502174,"edmonton, alberta, canada",27.0,266
12142,60222,14456,0140295569,0,High Fidelity,Nick Hornby,2001.0,Penguin Books Ltd,,,1573225517,"edmonton, alberta, canada",27.0,247
12143,60223,14456,0140440046,4,Candide (Penguin Classics),Francois M. Voltaire,1990.0,Penguin Books,,,0140440046,"edmonton, alberta, canada",27.0,53
12144,60228,14456,0316769487,8,The Catcher in the Rye,J.D. Salinger,1991.0,"Little, Brown",,,0316769487,"edmonton, alberta, canada",27.0,449
12145,60229,14456,0330376284,9,Haunted,James Herbert,2000.0,Pan,,,1551667509,"edmonton, alberta, canada",27.0,88
12146,60230,14456,0345313860,10,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986.0,Ballantine Books,,,0345313860,"edmonton, alberta, canada",27.0,301
12147,60242,14456,0439064864,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999.0,Scholastic,,,0439064864,"edmonton, alberta, canada",27.0,556
12148,60243,14456,0439136350,10,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999.0,Scholastic,,,0439136369,"edmonton, alberta, canada",27.0,428
12149,60244,14456,0439139597,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000.0,Scholastic,,,0439139600,"edmonton, alberta, canada",27.0,387
12150,60246,14456,0440212812,0,Lost Souls,POPPY BRITE,1993.0,Dell,,,0440212812,"edmonton, alberta, canada",27.0,59
12151,60249,14456,0446365386,9,Gone with the Wind,Margaret Mitchell,1993.0,Warner Books,,,0446365386,"edmonton, alberta, canada",27.0,88
12152,60251,14456,0451166892,0,The Pillars of the Earth,Ken Follett,1996.0,Signet Book,,,0451166892,"edmonton, alberta, canada",27.0,231
12153,60252,14456,0451167716,9,The Godfather,Mario Puzo,2004.0,Signet Book,,,0451167716,"edmonton, alberta, canada",27.0,80
12154,60260,14456,0553212478,10,Frankenstein (Changing Our World),Mary Wollstonecraft Shelley,1984.0,Bantam,,,0553212478,"edmonton, alberta, canada",27.0,66
12155,60261,14456,0553213148,0,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1984.0,Bantam Classics,,,0553213148,"edmonton, alberta, canada",27.0,111
12156,60262,14456,0553213172,0,Anne of the Island,Lucy Maud Montgomery,1983.0,Bantam Classics,,,0553213172,"edmonton, alberta, canada",27.0,90
12157,60264,14456,0590353403,0,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998.0,Scholastic,,,043936213X,"edmonton, alberta, canada",27.0,278
12158,60265,14456,0618002219,8,The Hobbit: or There and Back Again,J.R.R. Tolkien,1999.0,Houghton Mifflin Company,,,0618002219,"edmonton, alberta, canada",27.0,70
12159,60270,14456,0671729411,7,Flowers In The Attic (Dollanganger),V.C. Andrews,1990.0,Pocket,,,0671729411,"edmonton, alberta, canada",27.0,76
12160,60273,14456,0679429220,8,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994.0,Random House,,,0679429220,"edmonton, alberta, canada",27.0,265
12161,60275,14456,0679735771,8,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000.0,Vintage Books USA,,,0679735771,"edmonton, alberta, canada",27.0,110
12162,60277,14456,0684801221,0,OLD MAN AND THE SEA,Ernest Hemingway,1995.0,Scribner,,,0684801221,"edmonton, alberta, canada",27.0,67
12163,60357,14470,0060934417,8,Bel Canto: A Novel,Ann Patchett,2002.0,Perennial,,,0060934417,"milwaukee, wisconsin, usa",27.0,350
12164,60358,14470,0375760911,10,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002.0,Villard Books,,,0375760911,"milwaukee, wisconsin, usa",27.0,113
12165,60376,14516,0671021001,10,She's Come Undone (Oprah's Book Club),Wally Lamb,1998.0,Pocket,,,0671021001,"toronto, ontario, canada",25.0,468
12166,60383,14517,0812509250,10,Xenocide (Ender Wiggins Saga (Paperback)),Orson Scott Card,1992.0,Tor Books,,,0812509250,"guelph, ontario, canada",23.0,62
12167,60392,14521,0060391626,0,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998.0,Regan Books,,,0060391626,"providence, rhode island, usa",34.74663765822785,171
12168,60395,14521,0060557257,0,Sushi for Beginners,Marian Keyes,2004.0,HarperTorch,,,0060557257,"providence, rhode island, usa",34.74663765822785,54
12169,60398,14521,0060987049,0,Microserfs,Douglas Coupland,1996.0,Regan Books,,,0060987049,"providence, rhode island, usa",34.74663765822785,70
12170,60399,14521,0061000027,5,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990.0,HarperTorch,,,0061000027,"providence, rhode island, usa",34.74663765822785,62
12171,60402,14521,0061009059,0,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995.0,HarperTorch,,,0061009059,"providence, rhode island, usa",34.74663765822785,291
12172,60404,14521,0061013315,0,The Eleventh Commandment,Jeffrey Archer,1999.0,HarperTorch,,,0061013315,"providence, rhode island, usa",34.74663765822785,65
12173,60405,14521,006101351X,5,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1998.0,HarperTorch,,,0060977477,"providence, rhode island, usa",34.74663765822785,404
12174,60407,14521,0061030430,0,Long Time No See,Susan Isaacs,2002.0,HarperTorch,,,0061030430,"providence, rhode island, usa",34.74663765822785,94
12175,60411,14521,0061091464,0,The Thief of Always,Clive Barker,1993.0,HarperTorch,,,0064409945,"providence, rhode island, usa",34.74663765822785,54
12176,60413,14521,0061097861,0,Hunting Badger (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,2000.0,HarperCollins,,,0061097861,"providence, rhode island, usa",34.74663765822785,63
12177,60414,14521,0061098795,0,The Wailing Wind,Tony Hillerman,2003.0,HarperTorch,,,0061098795,"providence, rhode island, usa",34.74663765822785,119
12178,60415,14521,006109921X,0,Up Island: A Novel,Anne Rivers Siddons,1998.0,HarperTorch,,,006109921X,"providence, rhode island, usa",34.74663765822785,89
12179,60417,14521,0064407667,10,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999.0,HarperCollins,,,0064407667,"providence, rhode island, usa",34.74663765822785,244
12180,60420,14521,0140067477,0,The Tao of Pooh,Benjamin Hoff,1983.0,Penguin Books,,,0140067477,"providence, rhode island, usa",34.74663765822785,211
12181,60422,14521,0140092323,0,Lake Wobegon days,Garrison Keillor,1986.0,Penguin Books,,,0140092323,"providence, rhode island, usa",34.74663765822785,100
12182,60425,14521,0140177396,10,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993.0,Penguin Books,,,0140177396,"providence, rhode island, usa",34.74663765822785,116
12183,60426,14521,014023828X,0,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,,,0670856045,"providence, rhode island, usa",34.74663765822785,66
12184,60428,14521,0140257934,0,"These High, Green Hills (The Mitford Years)",Jan Karon,1997.0,Viking Books,,,0140257934,"providence, rhode island, usa",34.74663765822785,79
12185,60441,14521,0312963009,0,Neanderthal: A Novel,John Darnton,1997.0,St. Martin's Press,,,0312963009,"providence, rhode island, usa",34.74663765822785,77
12186,60442,14521,0312963297,0,Trunk Music (Detective Harry Bosch Mysteries),Michael Connelly,1998.0,St. Martin's Press,,,0312963297,"providence, rhode island, usa",34.74663765822785,65
12187,60447,14521,0312976275,0,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001.0,St. Martin's Paperbacks,,,0312976275,"providence, rhode island, usa",34.74663765822785,200
12188,60450,14521,0312982615,0,Robert Ludlum's The Paris Option : A Covert-One Novel (A Covert-One Novel),Robert Ludlum,2003.0,St. Martin's Paperbacks,,,0312982615,"providence, rhode island, usa",34.74663765822785,67
12189,60451,14521,0312995423,0,Digital Fortress : A Thriller,Dan Brown,2003.0,St. Martin's Press,,,0312995423,"providence, rhode island, usa",34.74663765822785,293
12190,60452,14521,0316089699,0,Sea Glass: A Novel,Anita Shreve,2003.0,Back Bay Books,,,0316089699,"providence, rhode island, usa",34.74663765822785,199
12191,60453,14521,0316693251,0,Roses Are Red,James Patterson,2000.0,Little Brown and Company,,,0316693251,"providence, rhode island, usa",34.74663765822785,99
12192,60454,14521,0316769509,10,Nine Stories,J.D. Salinger,1991.0,"Little, Brown",,,0316769509,"providence, rhode island, usa",34.74663765822785,73
12193,60455,14521,0316782505,0,The Weight of Water,Anita Shreve,2001.0,"Little, Brown",,,0316782505,"providence, rhode island, usa",34.74663765822785,117
12194,60456,14521,0316899984,0,"River, Cross My Heart",Breena Clarke,1999.0,Little Brown &amp; Company,,,0316899984,"providence, rhode island, usa",34.74663765822785,205
12195,60465,14521,0345334019,0,Escape the Night,Richard North Patterson,1995.0,Ballantine Books,,,0345334019,"providence, rhode island, usa",34.74663765822785,60
12196,60466,14521,0345337662,0,Interview with the Vampire,Anne Rice,1993.0,Ballantine Books,,,0345337662,"providence, rhode island, usa",34.74663765822785,508
12197,60467,14521,0345342968,0,Fahrenheit 451,RAY BRADBURY,1987.0,Del Rey,,,0345342968,"providence, rhode island, usa",34.74663765822785,409
12198,60469,14521,0345362861,0,Dragonsdawn,Anne McCaffrey,1989.0,Del Rey Books,,,0345331605,"providence, rhode island, usa",34.74663765822785,68
12199,60471,14521,0345370775,10,Jurassic Park,Michael Crichton,1999.0,Ballantine Books,,,0345370775,"providence, rhode island, usa",34.74663765822785,488
12200,60472,14521,0345378490,0,Congo,Michael Crichton,1995.0,Ballantine Books,,,0345378490,"providence, rhode island, usa",34.74663765822785,299
12201,60474,14521,0345389964,0,A Son of the Circus,John Irving,1995.0,Ballantine Books,,,0345389964,"providence, rhode island, usa",34.74663765822785,95
12202,60475,14521,0345391055,0,Disclosure,Michael Crichton,1994.0,Ballantine Books,,,0345391055,"providence, rhode island, usa",34.74663765822785,318
12203,60477,14521,034540288X,0,The Lost World,Michael Crichton,1996.0,Ballantine Books,,,034540288X,"providence, rhode island, usa",34.74663765822785,256
12204,60478,14521,0345404319,0,Taltos: Lives of the Mayfair Witches,Anne Rice,1996.0,Ballantine Books,,,0345404319,"providence, rhode island, usa",34.74663765822785,123
12205,60479,14521,034540761X,0,The Final Judgment,Richard North Patterson,1997.0,Ballantine Books,,,034540761X,"providence, rhode island, usa",34.74663765822785,91
12206,60480,14521,0345409876,0,Women Who Run with the Wolves,CLARISSA PINKOLA PHD ESTES,1996.0,Ballantine Books,,,0345377443,"providence, rhode island, usa",34.74663765822785,132
12207,60481,14521,0345409973,0,The Cobra Event,Richard Preston,1998.0,Ballantine Books,,,0345409973,"providence, rhode island, usa",34.74663765822785,100
12208,60482,14521,0345413369,0,"The Subtle Knife (His Dark Materials, Book 2)",PHILIP PULLMAN,1998.0,Del Rey,,,044041833X,"providence, rhode island, usa",34.74663765822785,225
12209,60484,14521,0345420438,0,The Tailor of Panama,John Le Carre,1997.0,Ballantine Books,,,0345420438,"providence, rhode island, usa",34.74663765822785,78
12210,60485,14521,0345422317,0,The Genesis Code,John Case,1998.0,Ballantine Books,,,0345422317,"providence, rhode island, usa",34.74663765822785,130
12211,60486,14521,0345427637,0,The Angel of Darkness,Caleb Carr,1998.0,Ballantine Books,,,0345427637,"providence, rhode island, usa",34.74663765822785,200
12212,60487,14521,0345434471,0,L.A. Requiem,ROBERT CRAIS,2000.0,Ballantine Books,,,0345434471,"providence, rhode island, usa",34.74663765822785,51
12213,60495,14521,0374281947,0,Personal Injuries,Scott Turow,1999.0,Farrar Straus Giroux,,,0374281947,"providence, rhode island, usa",34.74663765822785,118
12214,60496,14521,0374525188,0,Housekeeping,Marilynne Robinson,1997.0,Farrar Straus Giroux,,,0553205757,"providence, rhode island, usa",34.74663765822785,54
12215,60497,14521,0375401598,0,Pandora : New Tales of the Vampires,ANNE RICE,1998.0,Knopf,,,0375401598,"providence, rhode island, usa",34.74663765822785,69
12216,60501,14521,0375703055,0,Ellen Foster,Kaye Gibbons,1997.0,Vintage Books,,,0375703055,"providence, rhode island, usa",34.74663765822785,202
12217,60502,14521,0375705856,0,Plainsong (Vintage Contemporaries),KENT HARUF,2000.0,Vintage,,,0375705856,"providence, rhode island, usa",34.74663765822785,156
12218,60503,14521,0380001411,0,Christy,Catherine Marshall,1976.0,Avon,,,0380001411,"providence, rhode island, usa",34.74663765822785,84
12219,60505,14521,038000917X,0,Rebecca,Daphne du Maurier,1982.0,Avon Books,,,0380778556,"providence, rhode island, usa",34.74663765822785,147
12220,60506,14521,0380018179,0,The Thorn Birds,Colleen McCullough,1978.0,Avon,,,0380018179,"providence, rhode island, usa",34.74663765822785,227
12221,60507,14521,0380600129,0,The Indian in the Cupboard,Lynne Reid Banks,1999.0,HarperTrophy,,,0380600129,"providence, rhode island, usa",34.74663765822785,82
12222,60515,14521,0380717018,0,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992.0,Avon,,,0380717018,"providence, rhode island, usa",34.74663765822785,135
12223,60516,14521,0380718332,0,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993.0,Avon,,,0380718332,"providence, rhode island, usa",34.74663765822785,184
12224,60517,14521,0380718340,0,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994.0,Avon,,,0380718340,"providence, rhode island, usa",34.74663765822785,199
12225,60522,14521,0380817446,0,The Legend of Bagger Vance,Steven Pressfield,2000.0,HarperTorch,,,0380817446,"providence, rhode island, usa",34.74663765822785,55
12226,60524,14521,0385492081,0,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998.0,Anchor,,,0385492081,"providence, rhode island, usa",34.74663765822785,372
12227,60525,14521,0385504209,10,The Da Vinci Code,Dan Brown,2003.0,Doubleday,,,0385504209,"providence, rhode island, usa",34.74663765822785,898
12228,60530,14521,0394742117,0,"Out of Africa ; and, Shadows on the grass",Isak Dinesen,1985.0,Vintage Books,,,0394742117,"providence, rhode island, usa",34.74663765822785,56
12229,60531,14521,0399141146,0,The Hundred Secret Senses,Amy Tan,1995.0,Putnam Pub Group,,,0399141146,"providence, rhode island, usa",34.74663765822785,336
12230,60536,14521,042510107X,0,Red Storm Rising,Tom Clancy,1997.0,Berkley Publishing Group,,,042510107X,"providence, rhode island, usa",34.74663765822785,181
12231,60537,14521,0425115801,0,Lightning,Dean R. Koontz,1996.0,Berkley Publishing Group,,,0425115801,"providence, rhode island, usa",34.74663765822785,274
12232,60538,14521,0425116840,0,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989.0,Berkley Publishing Group,,,0425116840,"providence, rhode island, usa",34.74663765822785,166
